"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"1","sClRvaIAYTc","Os hermanos estão sofrendo , triste isso!","Os hermanos estão sofrendo , triste isso!","Rubens Silva","https://yt3.ggpht.com/ytc/AKedOLRw4PtH13JQyH0AR25XWPNGpksgVmBdTsdd90PUog=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCW67bE-66U1acYiqoR0cHTA","UCW67bE-66U1acYiqoR0cHTA","TRUE","none","0","2022-02-04T20:07:54Z","2022-02-04T20:07:54Z","Ugwg__6asuKxMiHOzNV4AaABAg",NA,NA
"2","sClRvaIAYTc","Tem que ser governador do Rio o Mourão acabaria com a bandidagem","Tem que ser governador do Rio o Mourão acabaria com a bandidagem","Solange Santos","https://yt3.ggpht.com/ytc/AKedOLToRN6SkFkviGZvCQpHWK7v9FdFJ8bsTyit0g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9BQ2ADIu8-ZFmbpE2gqtGQ","UC9BQ2ADIu8-ZFmbpE2gqtGQ","TRUE","none","0","2021-11-13T18:09:27Z","2021-11-13T18:09:27Z","UgzODYmWqql17wzEp7Z4AaABAg",NA,NA
"3","sClRvaIAYTc","O nosso presidente Jair Messias bossonaro, sabe trabalhar para o povo brasileiro de bem. Parabéns 👏👏👏 senhor presidente. Eu votei no senhor e votarei de novo. O nosso Brasil agradece muito. Muito obrigado.","O nosso presidente Jair Messias bossonaro, sabe trabalhar para o povo brasileiro de bem. Parabéns 👏👏👏 senhor presidente. Eu votei no senhor e votarei de novo. O nosso Brasil agradece muito. Muito obrigado.","Alexsandro Alexandre dos Santos","https://yt3.ggpht.com/ytc/AKedOLRL-jfI_IuXs6zk4Xx6azjPlrvy2GrYLsN4Ew=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC-3OFLOHrwYl6_3NCH3O8WQ","UC-3OFLOHrwYl6_3NCH3O8WQ","TRUE","none","0","2021-10-04T16:27:43Z","2021-10-04T16:27:43Z","UgyJ0fsw3xSnizhZshd4AaABAg",NA,NA
"4","sClRvaIAYTc","VERSICULOS<br>DO DIA: Não ajunteis tesouros na terra, onde a traça e a ferrugem tudo<br>consomem, e onde os ladrões minam e roubam;Mas ajuntai tesouros no céu, onde<br>nem a traça nem a ferrugem consomem, e onde os ladrões não minam nem roubam.<br>Porque onde estiver o vosso tesouro, aí estará<br>também o vosso coração","VERSICULOS
DO DIA: Não ajunteis tesouros na terra, onde a traça e a ferrugem tudo
consomem, e onde os ladrões minam e roubam;Mas ajuntai tesouros no céu, onde
nem a traça nem a ferrugem consomem, e onde os ladrões não minam nem roubam.
Porque onde estiver o vosso tesouro, aí estará
também o vosso coração","Sardo Comunidade","https://yt3.ggpht.com/ytc/AKedOLR_xhwhU6lRTnsWluTUJ6ECVHGU6NiCEu1nB16W4A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7StXhHA3vpqDKXeuqMUl8w","UC7StXhHA3vpqDKXeuqMUl8w","TRUE","none","0","2021-09-06T13:44:52Z","2021-09-06T13:44:52Z","Ugzhg1g7t4VvgzX6WDR4AaABAg",NA,NA
"5","sClRvaIAYTc","Avante presidente o Sr é o chefe da nação tamos juntos","Avante presidente o Sr é o chefe da nação tamos juntos","Reforma Epinta","https://yt3.ggpht.com/ytc/AKedOLQKqNJK8O2NzT0X8M5BNIIK_ZJJdHUK4h2aaQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UChkvd6_qto7PAG21l2P7VTQ","UChkvd6_qto7PAG21l2P7VTQ","TRUE","none","1","2021-08-23T01:16:09Z","2021-08-23T01:16:09Z","UgzOZPuO40d8Od2vkeN4AaABAg",NA,NA
"6","sClRvaIAYTc","Comunismo socialista, é  partido satânico,  devorador de almas. Deus todo Poderoso, em nome de Jesus Cristo, rogo sua providência para nossa terra e nossa gente que chama Brasil, e blinde o nosso presidente,  contra essa casta de demônios. Deus acima de todos.","Comunismo socialista, é  partido satânico,  devorador de almas. Deus todo Poderoso, em nome de Jesus Cristo, rogo sua providência para nossa terra e nossa gente que chama Brasil, e blinde o nosso presidente,  contra essa casta de demônios. Deus acima de todos.","Inez Alkmim","https://yt3.ggpht.com/ytc/AKedOLQeLpd-SiRwP4UoqUAAN0yXDM3uIySlgMYu5Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCe37v8_HPMNrgHy980nElRA","UCe37v8_HPMNrgHy980nElRA","TRUE","none","0","2021-08-19T01:22:27Z","2021-08-19T01:22:27Z","Ugzm596Ge0B3jIK7_xF4AaABAg",NA,NA
"7","sClRvaIAYTc","A carne aqui está baratinho 😂😂😂 o Brasil está uma maravilha!🤣🤣🤣🤣","A carne aqui está baratinho 😂😂😂 o Brasil está uma maravilha!🤣🤣🤣🤣","MARCO ANTONIO DA SILVA","https://yt3.ggpht.com/ytc/AKedOLS2dCuXunUB1fLPmzoWA-1hiIsF-1EhJmmHn-Vl=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6ZaG2YB3caShgVSV7x5N1A","UC6ZaG2YB3caShgVSV7x5N1A","TRUE","none","0","2021-08-15T13:55:34Z","2021-08-15T13:55:34Z","UgzN3Pych7zg_X-EKph4AaABAg",NA,NA
"8","sClRvaIAYTc","Acredito no Brasil e na boa intenção do Sr. Presidente da Republica dos Estados Unidos do 🌹 Brasil","Acredito no Brasil e na boa intenção do Sr. Presidente da Republica dos Estados Unidos do 🌹 Brasil","Maria De Lourdes Miranda Oliveira","https://yt3.ggpht.com/ytc/AKedOLSN9MPaxVEFLVSUnT3a5gUDcrF2zzrJlLzp2g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCVrnUqsi9Vt9cYpmGBG4Abw","UCVrnUqsi9Vt9cYpmGBG4Abw","TRUE","none","1","2021-08-12T07:43:50Z","2021-08-12T07:43:50Z","Ugx_PMDTWwn8S03EbF14AaABAg",NA,NA
"9","sClRvaIAYTc","O Brasil também tá um caus, e vem este Zé ruelas falar de outros países, olhe o seu país como está pra depois falar dos outros, povo nas ruas dividindo espaço com ratos, passando fome e vc não vê!!!","O Brasil também tá um caus, e vem este Zé ruelas falar de outros países, olhe o seu país como está pra depois falar dos outros, povo nas ruas dividindo espaço com ratos, passando fome e vc não vê!!!","Odair Dairzão","https://yt3.ggpht.com/ytc/AKedOLQ-1fxu816zR4JMfcMYJaPl9v5BjnJdiB-KTNpLRA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClOvnaqNULBle52JZxVnOag","UClOvnaqNULBle52JZxVnOag","TRUE","none","0","2021-08-11T19:54:10Z","2021-08-11T19:54:10Z","Ugx_aHl8ajin2rLIf0J4AaABAg",NA,NA
"10","sClRvaIAYTc","Bolsonaro 2022.","Bolsonaro 2022.","carlos zamprogna","https://yt3.ggpht.com/ytc/AKedOLQhC8WCaToMCNQACorvvWnsR96sUFWIjsBNQQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCqVmR1Llwic4rP8il8NgIcw","UCqVmR1Llwic4rP8il8NgIcw","TRUE","none","0","2021-08-02T23:48:02Z","2021-08-02T23:48:02Z","UgwYinwIrcySngeE8sN4AaABAg",NA,NA
"11","sClRvaIAYTc","Parabéns Presidente, Jesus convosco. 💚💛🇧🇷🇧🇷","Parabéns Presidente, Jesus convosco. 💚💛🇧🇷🇧🇷","Neiva De souza","https://yt3.ggpht.com/ytc/AKedOLT0lk85_wBA3Umrqpq2twp31Zq2XOARGuE_sw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCipH9a7RWitwP0nkg3xJuZg","UCipH9a7RWitwP0nkg3xJuZg","TRUE","none","0","2021-08-02T19:20:20Z","2021-08-02T19:20:20Z","UgxW9hZcNGGvcO383Bh4AaABAg",NA,NA
"12","sClRvaIAYTc","O Brasil já está igual a uma Argentina o Brasil já está igual a Venezuela mais esse povo insisti em continuar com as vendas tapadas nos olhos votando em um cara que só apoia os ricos empresarios vcs esquecem que quem gira a econima deste país são as pessoas mais pobres do país agora me digam como uma cara dessea e mito sendo que tem milhões de pessoas desempregadas passando fome morando na rua o preço das coisas tudo caro um gaz de cozinha de 100 reais como uma pessoa dessa pode ser comsiderada como mito sendo que ele não está nem ai com as pessoas mais nessecitadas esse país realmente merecia desaparecer do mapa porquene e um país que só tem pessoas injustas e corruptas","O Brasil já está igual a uma Argentina o Brasil já está igual a Venezuela mais esse povo insisti em continuar com as vendas tapadas nos olhos votando em um cara que só apoia os ricos empresarios vcs esquecem que quem gira a econima deste país são as pessoas mais pobres do país agora me digam como uma cara dessea e mito sendo que tem milhões de pessoas desempregadas passando fome morando na rua o preço das coisas tudo caro um gaz de cozinha de 100 reais como uma pessoa dessa pode ser comsiderada como mito sendo que ele não está nem ai com as pessoas mais nessecitadas esse país realmente merecia desaparecer do mapa porquene e um país que só tem pessoas injustas e corruptas","Thiago Pereira","https://yt3.ggpht.com/ytc/AKedOLRN5kGXt8rVRayMdAkIHuq8QzcTjEvinIn2zyudNyJQl6AIUpNYnV5RisnHa04s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7V2oQG4UqG4lAJK1yEbPlA","UC7V2oQG4UqG4lAJK1yEbPlA","TRUE","none","0","2021-08-02T00:21:54Z","2021-08-02T00:21:54Z","Ugz9RBUvb0NfD1vUSZx4AaABAg",NA,NA
"13","sClRvaIAYTc","Vamos acabar perdendo o nosso Brasil para os imigrantes da Venezuela e da Argentina.","Vamos acabar perdendo o nosso Brasil para os imigrantes da Venezuela e da Argentina.","Paulo Roberto Sá","https://yt3.ggpht.com/vodGULlaCke679ANdu5WqRxEQGWM9MoQfwI9xF2fB6rZeWdJcDhd0LWptKxIyLnbWIuVY7X1rh8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCpAtYZAeg13IWQrLnHvBJ5A","UCpAtYZAeg13IWQrLnHvBJ5A","TRUE","none","0","2021-08-01T21:04:37Z","2021-08-01T21:04:37Z","UgwnJrUJTpRfatggGF14AaABAg",NA,NA
"14","sClRvaIAYTc","Realmente esse governo é diferente! !","Realmente esse governo é diferente! !","Rogério R . Nogueira","https://yt3.ggpht.com/ytc/AKedOLRsNw6WzRzjD7afmP1y_qKXW19tGGyR9ecoeWeM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCuQSZuB_ZeM6xrqJU3NPoAQ","UCuQSZuB_ZeM6xrqJU3NPoAQ","TRUE","none","1","2021-07-31T20:50:01Z","2021-07-31T20:50:01Z","UgxFBB9XZ-AHFWZgiUZ4AaABAg",NA,NA
"15","sClRvaIAYTc","O BRASIL FOI INVADIDO MINION","O BRASIL FOI INVADIDO MINION","KAKACHI MATA RINDO","https://yt3.ggpht.com/ytc/AKedOLR4w5TxAwZmYJVa_CdigGRd5VT-SduifqHIYk63-iaBSijp_ly7siSe0l1u2XK-=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxOJtpvUJn34BpaEoPFm1OA","UCxOJtpvUJn34BpaEoPFm1OA","TRUE","none","0","2021-07-31T19:14:33Z","2021-07-31T19:14:33Z","UgyvFaux0RXA1MaQXxN4AaABAg",NA,NA
"16","sClRvaIAYTc","Burro msm","Burro msm","Luis adriano Romero Rodriguez","https://yt3.ggpht.com/ytc/AKedOLTKHLnHnShMqJbQbFi6Se9bSvw9Z0EOsUsSkg71dMz4v-COVvN4PfZSBcWhKSVY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQ3P2EiJ4WgvUrDLo05drBQ","UCQ3P2EiJ4WgvUrDLo05drBQ","TRUE","none","0","2021-07-31T06:39:46Z","2021-07-31T06:39:46Z","Ugw0cm8Dbolm5MD4ZGR4AaABAg",NA,NA
"17","sClRvaIAYTc","Nosso Presidente é presente de Deus pro Brasil","Nosso Presidente é presente de Deus pro Brasil","Diocelio Garcia","https://yt3.ggpht.com/ytc/AKedOLSvBCEmoIl2q8uMALIMtCrXKOx5JmeQUVFBkQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCJWHax6jJZZeSMy03WHZugg","UCJWHax6jJZZeSMy03WHZugg","TRUE","none","0","2021-07-31T00:59:43Z","2021-07-31T00:59:43Z","Ugxf7DV-hLjNDdrd4T54AaABAg",NA,NA
"18","sClRvaIAYTc","🎮","🎮","Eudora","https://yt3.ggpht.com/LlQSicSS2SmbBoEj2n8MzVOM9OF7QIFezSBZr0TiypZUFKsU7DUhvAiVIfbsL8q52NHPftXqHLY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCJhLof9GH-ZWctNWInQ8vkg","UCJhLof9GH-ZWctNWInQ8vkg","TRUE","none","0","2021-07-30T17:47:20Z","2021-07-30T17:47:20Z","UgxG1VPVebToDBbd6zN4AaABAg",NA,NA
"19","sClRvaIAYTc","💚💛💙🕊","💚💛💙🕊","Maria de Lourdes Assunção","https://yt3.ggpht.com/ytc/AKedOLTBGUhMKgjcD-vmwI211dY6Oqzdb-x4nXkrow=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZrLcT00wdvO4bgJLAryE8w","UCZrLcT00wdvO4bgJLAryE8w","TRUE","none","0","2021-07-30T13:58:22Z","2021-07-30T13:58:22Z","Ugwufnnwv80-J8JlzD54AaABAg",NA,NA
"20","sClRvaIAYTc","Bolsonaro Deus te abençoe muito","Bolsonaro Deus te abençoe muito","Edward Batista","https://yt3.ggpht.com/_mF1Zdi08TiXJqH26VN866OsMcfmYeP4mHV7X5_9_IPH3-V0k8JdFt-WrF4DqMrML-9O1kVtVA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCJC7gbiV428StKrUnOJ6H2A","UCJC7gbiV428StKrUnOJ6H2A","TRUE","none","0","2021-07-30T12:57:01Z","2021-07-30T12:57:01Z","UgxgAJyJ568LJzldTax4AaABAg",NA,NA
"21","sClRvaIAYTc","<a href=""http://www.youtube.com/results?search_query=%23somostodosbolsonaro"">#SOMOSTODOSBOLSONARO</a> <a href=""http://www.youtube.com/results?search_query=%23bolsonarotemraz%C3%A3o"">#BOLSONAROTEMRAZÃO</a> <a href=""http://www.youtube.com/results?search_query=%23fechadocombolsonaro"">#FECHADOCOMBOLSONARO</a> <a href=""http://www.youtube.com/results?search_query=%23bolsoringa"">#BOLSORINGA</a> <a href=""http://www.youtube.com/results?search_query=%23jairmessiascondensado"">#JAIRMESSIASCONDENSADO</a> <a href=""http://www.youtube.com/results?search_query=%23bolsonaroalenda"">#BOLSONAROALENDA</a> <a href=""http://www.youtube.com/results?search_query=%23rambonaro"">#RAMBONARO</a> <a href=""http://www.youtube.com/results?search_query=%23mito19_26"">#MITO19_26</a> <a href=""http://www.youtube.com/results?search_query=%23bolsonaroreeleito"">#BOLSONAROREELEITO</a> <a href=""http://www.youtube.com/results?search_query=%23alian%C3%A7apelobrasil"">#ALIANÇAPELOBRASIL</a> <a href=""http://www.youtube.com/results?search_query=%23bolsonaro38"">#BOLSONARO38</a> <a href=""http://www.youtube.com/results?search_query=%23bolsonaro2022"">#BOLSONARO2022</a>","#SOMOSTODOSBOLSONARO #BOLSONAROTEMRAZÃO #FECHADOCOMBOLSONARO #BOLSORINGA #JAIRMESSIASCONDENSADO #BOLSONAROALENDA #RAMBONARO #MITO19_26 #BOLSONAROREELEITO #ALIANÇAPELOBRASIL #BOLSONARO38 #BOLSONARO2022","andreson xavier","https://yt3.ggpht.com/ytc/AKedOLQrKYFykCC3_w1KAOY_gxH_6hHaZklUmxW5jA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCUdfegPuSS1ItmdWpOZxNdQ","UCUdfegPuSS1ItmdWpOZxNdQ","TRUE","none","0","2021-07-30T08:08:32Z","2021-07-30T08:08:32Z","Ugxmzx8pc0dF-pXww2x4AaABAg",NA,NA
"22","sClRvaIAYTc","<b><a href=""http://www.youtube.com/results?search_query=%23luladr%C3%A3o"">#LULADRÃO</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulalixo"">#LULALIXO</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulacomunistalixo"">#LULACOMUNISTALIXO</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulacorrupto"">#LULACORRUPTO</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulabandido"">#LULABANDIDO</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulamentiroso"">#LULAMENTIROSO</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulasatanista"">#LULASATANISTA</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulapris%C3%A3operp%C3%A9tua"">#LULAPRISÃOPERPÉTUA</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulacadeirael%C3%A9trica"">#LULACADEIRAELÉTRICA</a></b><br><b><a href=""http://www.youtube.com/results?search_query=%23lulanuncamais"">#LULANUNCAMAIS</a></b><b>#</b><br><b><a href=""http://www.youtube.com/results?search_query=%23lugardebandido"">#LUGARDEBANDIDO</a></b><b> ÉNACADEIA#</b>","*#LULADRÃO*
*#LULALIXO*
*#LULACOMUNISTALIXO*
*#LULACORRUPTO*
*#LULABANDIDO*
*#LULAMENTIROSO*
*#LULASATANISTA*
*#LULAPRISÃOPERPÉTUA*
*#LULACADEIRAELÉTRICA*
*#LULANUNCAMAIS**#*
*#LUGARDEBANDIDO** ÉNACADEIA#*","andreson xavier","https://yt3.ggpht.com/ytc/AKedOLQrKYFykCC3_w1KAOY_gxH_6hHaZklUmxW5jA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCUdfegPuSS1ItmdWpOZxNdQ","UCUdfegPuSS1ItmdWpOZxNdQ","TRUE","none","1","2021-07-30T08:07:37Z","2021-07-30T08:07:37Z","UgwLmTxEIgSjbDX2m1B4AaABAg",NA,NA
"23","sClRvaIAYTc","Primeiro o voto no Brasil não deveria ser obrigatorio","Primeiro o voto no Brasil não deveria ser obrigatorio","Thiago Pereira","https://yt3.ggpht.com/ytc/AKedOLRN5kGXt8rVRayMdAkIHuq8QzcTjEvinIn2zyudNyJQl6AIUpNYnV5RisnHa04s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7V2oQG4UqG4lAJK1yEbPlA","UC7V2oQG4UqG4lAJK1yEbPlA","TRUE","none","0","2021-07-29T17:40:06Z","2021-07-29T17:40:06Z","UgzsMBMJGhcvW9Z_Ol14AaABAg",NA,NA
"24","sClRvaIAYTc","Porque vcs não voltam em Cabo Daciolo rpz o cara e evangelico também","Porque vcs não voltam em Cabo Daciolo rpz o cara e evangelico também","Thiago Pereira","https://yt3.ggpht.com/ytc/AKedOLRN5kGXt8rVRayMdAkIHuq8QzcTjEvinIn2zyudNyJQl6AIUpNYnV5RisnHa04s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7V2oQG4UqG4lAJK1yEbPlA","UC7V2oQG4UqG4lAJK1yEbPlA","TRUE","none","0","2021-07-29T17:39:18Z","2021-07-29T17:39:18Z","Ugys0uhLEyOX5QIrGGl4AaABAg",NA,NA
"25","sClRvaIAYTc","Até paresse que este miseravel e um Deus","Até paresse que este miseravel e um Deus","Thiago Pereira","https://yt3.ggpht.com/ytc/AKedOLRN5kGXt8rVRayMdAkIHuq8QzcTjEvinIn2zyudNyJQl6AIUpNYnV5RisnHa04s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7V2oQG4UqG4lAJK1yEbPlA","UC7V2oQG4UqG4lAJK1yEbPlA","TRUE","none","0","2021-07-29T17:32:08Z","2021-07-29T17:32:08Z","UgwwKAg_Jj_9SpArCD54AaABAg",NA,NA
"26","sClRvaIAYTc","Presidente Bolsonaro homem certo para continuar governando o nosso  país","Presidente Bolsonaro homem certo para continuar governando o nosso  país","Marcos Pereira","https://yt3.ggpht.com/ytc/AKedOLQk4wqi3STZzWQXP1KhdHWUa5nmoX4sfv2e5Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UChoUEt6hcC5lEWdwXp47kSA","UChoUEt6hcC5lEWdwXp47kSA","TRUE","none","1","2021-07-29T17:10:35Z","2021-07-29T17:10:35Z","UgyrIITiPvQB7Zs8I5l4AaABAg",NA,NA
"27","sClRvaIAYTc","Esse sim é presidente","Esse sim é presidente","R.M.D.C aquarismo","https://yt3.ggpht.com/lEdkEHF2vpcUVgN7VHzBlnSGv7mCu8SksHVQfCwNIy0gHcT4zTBHy7CGL2Zb3mX9RrGlxX8N=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZTFEoKm7uztlEh2plsY1JQ","UCZTFEoKm7uztlEh2plsY1JQ","TRUE","none","0","2021-07-29T15:14:32Z","2021-07-29T15:14:32Z","UgzSRQPvRXVX9NFJ46x4AaABAg",NA,NA
"28","sClRvaIAYTc","Eu não sou esquerda sou do qui foi bom pranos","Eu não sou esquerda sou do qui foi bom pranos","José arildo Sabino queiroz","https://yt3.ggpht.com/ytc/AKedOLTKy9QjYeVXA9P-D15fb4qbrsGZUES3Uld93QiQeg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCz4jny16IqSN-xROWBXM1xw","UCz4jny16IqSN-xROWBXM1xw","TRUE","none","0","2021-07-29T15:13:02Z","2021-07-29T15:13:02Z","UgzzQA25FshaLDD0bv14AaABAg",NA,NA
"29","sClRvaIAYTc","Você não ver ISO não?","Você não ver ISO não?","José arildo Sabino queiroz","https://yt3.ggpht.com/ytc/AKedOLTKy9QjYeVXA9P-D15fb4qbrsGZUES3Uld93QiQeg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCz4jny16IqSN-xROWBXM1xw","UCz4jny16IqSN-xROWBXM1xw","TRUE","none","0","2021-07-29T15:12:07Z","2021-07-29T15:12:07Z","Ugwqes9mQ-lgKT2XafR4AaABAg",NA,NA
"30","sClRvaIAYTc","Quando ten aumento nos combustíveis almento a inflacao","Quando ten aumento nos combustíveis almento a inflacao","José arildo Sabino queiroz","https://yt3.ggpht.com/ytc/AKedOLTKy9QjYeVXA9P-D15fb4qbrsGZUES3Uld93QiQeg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCz4jny16IqSN-xROWBXM1xw","UCz4jny16IqSN-xROWBXM1xw","TRUE","none","0","2021-07-29T15:11:37Z","2021-07-29T15:11:37Z","Ugz7HO3dq60jYs9dD0t4AaABAg",NA,NA
"31","sClRvaIAYTc","Esta ruim na Venezuela agradeça aos estados unidos","Esta ruim na Venezuela agradeça aos estados unidos","Леонардо Ваз","https://yt3.ggpht.com/ytc/AKedOLTFcUXZkmjMQh_PoHFvEviqda2mpTY8eRpGsoVVww=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCCaYRYz6dRnHbzNo67fQTMQ","UCCaYRYz6dRnHbzNo67fQTMQ","TRUE","none","0","2021-07-29T14:09:08Z","2021-07-29T14:09:08Z","Ugxzb1thc7tqa-_JnTl4AaABAg",NA,NA
"32","sClRvaIAYTc","oi bom dia tome cuidado com esta liberdade de de bolsonaro pobre nao pode comer carne pobre nao pode viajar que liberdade e essa que esta matando seu povo defome e este governo nao faz nada pra trazer emprego para o pova que ele bolsonaro de diz que filho de pobre so vai para o escola pra comer","oi bom dia tome cuidado com esta liberdade de de bolsonaro pobre nao pode comer carne pobre nao pode viajar que liberdade e essa que esta matando seu povo defome e este governo nao faz nada pra trazer emprego para o pova que ele bolsonaro de diz que filho de pobre so vai para o escola pra comer","Bernardino Lopes","https://yt3.ggpht.com/ytc/AKedOLTvId7L6xmPGMjtRjz7tozeuU9rbYa-KtjK41gJ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCN_ZJaMnxbXTXE8bmIJ-N7A","UCN_ZJaMnxbXTXE8bmIJ-N7A","TRUE","none","0","2021-07-29T11:19:50Z","2021-07-29T11:19:50Z","UgysG-7sjOmgRbPJ2sF4AaABAg",NA,NA
"33","sClRvaIAYTc","Como se o Brasil tivesse melhor que a Argentina brasileiro não come carne mas é nem vai compra gás mas","Como se o Brasil tivesse melhor que a Argentina brasileiro não come carne mas é nem vai compra gás mas","Ruth Leal","https://yt3.ggpht.com/ytc/AKedOLTg-0DQqWd5nBQFRRkV9ikXhoniZwe7xlx3Rx6BSAIPd758f1lrJFlsLyV4IZiF=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCjACFtBJrafLDs-A81CM51Q","UCjACFtBJrafLDs-A81CM51Q","TRUE","none","0","2021-07-29T09:12:49Z","2021-07-29T09:12:49Z","Ugz_xauKNNYcQ9r54n94AaABAg",NA,NA
"34","sClRvaIAYTc","DEUS,.SALVE O BRASIL!!<br>Certissimo, Presidente!!<br>Lamentável o que está ocorrendo com os Argentinos, mas foram duvidar!!!<br>Brasil acima de todos e DEUS ACIMA DE TUDO!!!<br>💯💯👏👏🇧🇷🇧🇷","DEUS,.SALVE O BRASIL!!
Certissimo, Presidente!!
Lamentável o que está ocorrendo com os Argentinos, mas foram duvidar!!!
Brasil acima de todos e DEUS ACIMA DE TUDO!!!
💯💯👏👏🇧🇷🇧🇷","R. S","https://yt3.ggpht.com/ytc/AKedOLRwo3UHgzQFWRep-lDOJu06M82EbK8gK3BJzhuq8Z0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC8OqT15hPha_fRSVtjq_L2w","UC8OqT15hPha_fRSVtjq_L2w","TRUE","none","1","2021-07-29T01:36:11Z","2021-07-29T01:36:11Z","Ugx5eUNv1T7sppTyQot4AaABAg",NA,NA
"35","sClRvaIAYTc","Verdade Nosso presidente Papai do céu ajudou e nos ajuda Graças a Deus...","Verdade Nosso presidente Papai do céu ajudou e nos ajuda Graças a Deus...","Ze Filho Motos","https://yt3.ggpht.com/ytc/AKedOLSDD3U6gwSdMQefTP0xoTg33YkTLbh-lh54Ow=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmbjoNacSFDWVBKFgLHAY8A","UCmbjoNacSFDWVBKFgLHAY8A","TRUE","none","0","2021-07-29T00:08:18Z","2021-07-29T00:08:18Z","UgwwNSiTQCASDT_x-WV4AaABAg",NA,NA
"36","sClRvaIAYTc","Onde o Governo não é eficaz o Legislativo  Reina  para com essa de fundão  seu traidor vc e o centrão desgraçado","Onde o Governo não é eficaz o Legislativo  Reina  para com essa de fundão  seu traidor vc e o centrão desgraçado","Pedro Américo","https://yt3.ggpht.com/ytc/AKedOLSvhXYiDk7ZPV8hirgixjrvux1jMtNhnhzrFA3_x6XKCWn_-kZc198C_NNilF2H=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCEbO6QeRIf3QThFlhZEQ9oA","UCEbO6QeRIf3QThFlhZEQ9oA","TRUE","none","0","2021-07-28T23:14:27Z","2021-07-28T23:14:27Z","UgxzIIiLH0Pag8JD4sB4AaABAg",NA,NA
